@relation Quiniela
@attribute team1-id numeric
@attribute team2-id numeric
@attribute percent-match-local-win numeric
@attribute percent-match-local-defeat numeric
@attribute percent-match-draw numeric
@attribute percent-team1-win numeric
@attribute percent-team2-win numeric
@attribute percent-team1-seasonWins numeric
@attribute percent-team1-seasonLocalWins numeric
@attribute percent-team1-seasonLocalDraws numeric
@attribute percent-team1-seasonLocalDefeats numeric
@attribute team1-average numeric
@attribute team1-local-average numeric
@attribute team1-average-ppm numeric
@attribute team1-streak numeric
@attribute team1-players-value numeric
@attribute team1-average-player-value numeric
@attribute percent-team2-seasonWins numeric
@attribute percent-team2-seasonVisitorWins numeric
@attribute percent-team2-seasonVisitorDraws numeric
@attribute percent-team2-seasonVisiorDefeats numeric
@attribute team2-average numeric
@attribute team2-local-average numeric
@attribute team2-average-ppm numeric
@attribute team2-streak numeric
@attribute team2-players-value numeric
@attribute team2-average-player-value numeric
@attribute type {'v','e','d'}
@data
173.0, 35.0, 0.125, 0.125, 0.75, 0.25, 0.0, 0.3333333333333333, 0.5, 0.0, 0.5, 0.4, 0.14285714285714285, 0.0, 2.0, 4465.170788526372, 165.37669587134712, 0.3333333333333333, 0.5, 0.0, 0.5, -0.2, 0.0, 1.0, -1.0, 4723.802600531603, 205.38272176224362, d
4.0, 35.0, 0.25, 0.25, 0.5, 0.5, 0.0, 0.2, 0.3333333333333333, 0.0, 0.6666666666666666, 0.29411764705882354, -0.09090909090909091, 0.0, 2.0, 4530.247856131697, 181.20991424526787, 0.2, 0.3333333333333333, 0.0, 0.6666666666666666, -0.23076923076923078, -0.5, 0.6, 1.0, 4723.802600531603, 205.38272176224362, v
36.0, 35.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.42857142857142855, 0.75, 0.25, 0.0, 0.38461538461538464, 0.42857142857142855, 1.0, 1.0, 5257.0687821499305, 262.8534391074965, 0.2857142857142857, 0.25, 0.0, 0.75, 0.0, 0.0, 0.7142857142857143, -1.0, 4723.802600531603, 205.38272176224362, v
2.0, 35.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.631578947368421, 1.0, 0.0, 0.0, 0.34615384615384615, 0.7692307692307693, 1.0, 2.0, 5254.020675938909, 202.07771830534267, 0.42105263157894735, 0.4, 0.2, 0.4, 0.16, 0.3333333333333333, 1.1578947368421053, 3.0, 4723.802600531603, 205.38272176224362, v
1.0, 35.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.5714285714285714, 0.8, 0.2, 0.0, 0.09859154929577464, 0.5294117647058824, 1.0, 0.0, 5808.013979792188, 215.11162888119216, 0.38095238095238093, 0.36363636363636365, 0.2727272727272727, 0.36363636363636365, 0.14285714285714285, 0.2857142857142857, 1.1428571428571428, 1.0, 4723.802600531603, 205.38272176224362, e
34.0, 35.0, 0.625, 0.0, 0.375, 0.125, 0.5, 0.2608695652173913, 0.18181818181818182, 0.36363636363636365, 0.45454545454545453, -0.14814814814814814, -0.391304347826087, 0.0, -4.0, 4617.880909698582, 171.0326262851327, 0.43478260869565216, 0.4166666666666667, 0.25, 0.3333333333333333, 0.14285714285714285, 0.3125, 1.2173913043478262, 1.0, 4723.802600531603, 205.38272176224362, d
39.0, 35.0, 0.25, 0.375, 0.375, 0.375, 0.25, 0.3103448275862069, 0.4, 0.4, 0.2, 0.10144927536231885, -0.02857142857142857, 1.0, -1.0, 4458.160144241021, 165.1170423792971, 0.3793103448275862, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.15, 0.28205128205128205, 1.1724137931034482, 0.0, 4723.802600531603, 205.38272176224362, e
35.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 1.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 4723.802600531603, 205.38272176224362, 0.5, 0.0, 1.0, 0.0, 0.2, 0.3333333333333333, 1.5, 0.0, 5808.013979792188, 215.11162888119216, e
7.0, 1.0, 0.225, 0.225, 0.55, 0.175, 0.275, 0.6666666666666666, 0.5, 0.0, 0.5, -0.2857142857142857, -0.2, 1.0, 0.0, 4205.624544657835, 155.76387202436425, 0.6666666666666666, 0.5, 0.5, 0.0, -0.2, 0.3333333333333333, 1.6666666666666667, -1.0, 5808.013979792188, 215.11162888119216, d
34.0, 1.0, 0.3, 0.125, 0.575, 0.225, 0.2, 0.4, 0.0, 1.0, 0.0, -0.42857142857142855, 0.0, 1.0, -2.0, 4617.880909698582, 171.0326262851327, 0.6, 0.3333333333333333, 0.6666666666666666, 0.0, 0.058823529411764705, 0.5, 1.6, -2.0, 5808.013979792188, 215.11162888119216, e
39.0, 1.0, 0.375, 0.175, 0.45, 0.225, 0.325, 0.2727272727272727, 0.5, 0.16666666666666666, 0.3333333333333333, -0.07692307692307693, -0.17647058823529413, 1.0, -1.0, 4458.160144241021, 165.1170423792971, 0.6363636363636364, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.4, 1.5454545454545454, 3.0, 5808.013979792188, 215.11162888119216, d
5.0, 1.0, 0.375, 0.125, 0.5, 0.25, 0.25, 0.3333333333333333, 0.5, 0.375, 0.125, 0.2857142857142857, 0.29411764705882354, 1.0, 2.0, 4871.178535834524, 187.35302060902015, 0.6666666666666666, 0.5, 0.375, 0.125, 0.05263157894736842, 0.5555555555555556, 1.6, 4.0, 5808.013979792188, 215.11162888119216, e
33.0, 1.0, 0.35294117647058826, 0.11764705882352941, 0.5294117647058824, 0.3235294117647059, 0.14705882352941177, 0.4117647058823529, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.16279069767441862, 0.2, 1.0, -1.0, 4801.681714223219, 228.65151020110568, 0.6470588235294118, 0.4444444444444444, 0.4444444444444444, 0.1111111111111111, 0.0847457627118644, 0.5862068965517241, 1.588235294117647, 3.0, 5808.013979792188, 215.11162888119216, e
2.0, 1.0, 0.21428571428571427, 0.16666666666666666, 0.6190476190476191, 0.19047619047619047, 0.19047619047619047, 0.65, 1.0, 0.0, 0.0, 0.34545454545454546, 0.7241379310344828, 1.0, 4.0, 5254.020675938909, 202.07771830534267, 0.6, 0.36363636363636365, 0.45454545454545453, 0.18181818181818182, 0.10144927536231885, 0.5625, 1.5, 1.0, 5808.013979792188, 215.11162888119216, v
173.0, 1.0, 0.75, 0.25, 0.0, 0.25, 0.75, 0.08695652173913043, 0.18181818181818182, 0.2727272727272727, 0.5454545454545454, 0.2727272727272727, -0.25925925925925924, 0.0, -4.0, 4465.170788526372, 165.37669587134712, 0.5652173913043478, 0.4166666666666667, 0.4166666666666667, 0.16666666666666666, 0.08108108108108109, 0.5, 1.4782608695652173, 0.0, 5808.013979792188, 215.11162888119216, d
4.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.2, 0.4166666666666667, 0.16666666666666666, 0.4166666666666667, 0.2702702702702703, 0.1111111111111111, 0.0, -3.0, 4530.247856131697, 181.20991424526787, 0.6, 0.46153846153846156, 0.38461538461538464, 0.15384615384615385, 0.10588235294117647, 0.5111111111111111, 1.52, 3.0, 5808.013979792188, 215.11162888119216, d
36.0, 1.0, 0.2894736842105263, 0.21052631578947367, 0.5, 0.18421052631578946, 0.3157894736842105, 0.4074074074074074, 0.6153846153846154, 0.15384615384615385, 0.23076923076923078, 0.26153846153846155, 0.38461538461538464, 1.0, -2.0, 5257.0687821499305, 262.8534391074965, 0.6296296296296297, 0.5, 0.35714285714285715, 0.14285714285714285, 0.11578947368421053, 0.5416666666666666, 1.5555555555555556, 5.0, 5808.013979792188, 215.11162888119216, d
1.0, 2.0, 0.21428571428571427, 0.16666666666666666, 0.6190476190476191, 0.19047619047619047, 0.19047619047619047, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 2.0, 1.0, 5808.013979792188, 215.11162888119216, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, -1.0, 5254.020675938909, 202.07771830534267, v
34.0, 2.0, 0.275, 0.25, 0.475, 0.15, 0.375, 0.3333333333333333, 0.0, 1.0, 0.0, -0.3333333333333333, 0.0, 1.0, -1.0, 4617.880909698582, 171.0326262851327, 0.3333333333333333, 0.0, 0.5, 0.5, 0.6666666666666666, 1.0, 1.0, -1.0, 5254.020675938909, 202.07771830534267, e
39.0, 2.0, 0.175, 0.25, 0.575, 0.175, 0.25, 0.3333333333333333, 0.6, 0.2, 0.2, 0.2, 0.2, 1.0, -1.0, 4458.160144241021, 165.1170423792971, 0.6666666666666666, 0.4, 0.2, 0.4, 0.36363636363636365, 1.0, 1.4444444444444444, 3.0, 5254.020675938909, 202.07771830534267, d
5.0, 2.0, 0.125, 0.25, 0.625, 0.125, 0.25, 0.38461538461538464, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.25, 0.45454545454545453, 1.0, 1.0, 4871.178535834524, 187.35302060902015, 0.6153846153846154, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.37142857142857144, 0.6842105263157895, 1.3846153846153846, 2.0, 5254.020675938909, 202.07771830534267, v
33.0, 2.0, 0.35294117647058826, 0.08823529411764706, 0.5588235294117647, 0.29411764705882354, 0.14705882352941177, 0.4666666666666667, 0.625, 0.125, 0.25, 0.1, 0.2, 1.0, 0.0, 4801.681714223219, 228.65151020110568, 0.6, 0.25, 0.25, 0.5, 0.42105263157894735, 0.7, 1.3333333333333333, 0.0, 5254.020675938909, 202.07771830534267, v
7.0, 2.0, 0.225, 0.3, 0.475, 0.275, 0.25, 0.4444444444444444, 0.4, 0.4, 0.2, -0.08, 0.034482758620689655, 1.0, -3.0, 4205.624544657835, 155.76387202436425, 0.6111111111111112, 0.3, 0.3, 0.4, 0.30612244897959184, 0.7391304347826086, 1.3888888888888888, 2.0, 5254.020675938909, 202.07771830534267, e
173.0, 2.0, 0.0, 0.5, 0.5, 0.25, 0.25, 0.09523809523809523, 0.2, 0.3, 0.5, 0.2786885245901639, -0.23076923076923078, 0.0, -3.0, 4465.170788526372, 165.37669587134712, 0.6666666666666666, 0.36363636363636365, 0.2727272727272727, 0.36363636363636365, 0.3103448275862069, 0.7241379310344828, 1.4761904761904763, 4.0, 5254.020675938909, 202.07771830534267, d
4.0, 2.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.21739130434782608, 0.45454545454545453, 0.18181818181818182, 0.36363636363636365, 0.3235294117647059, 0.17647058823529413, 0.0, -3.0, 4530.247856131697, 181.20991424526787, 0.6521739130434783, 0.4166666666666667, 0.25, 0.3333333333333333, 0.2459016393442623, 0.7241379310344828, 1.4782608695652173, 4.0, 5254.020675938909, 202.07771830534267, d
36.0, 2.0, 0.15789473684210525, 0.13157894736842105, 0.7105263157894737, 0.18421052631578946, 0.10526315789473684, 0.44, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3103448275862069, 0.5, 1.0, -1.0, 5257.0687821499305, 262.8534391074965, 0.68, 0.46153846153846156, 0.23076923076923078, 0.3076923076923077, 0.22388059701492538, 0.6875, 1.52, 4.0, 5254.020675938909, 202.07771830534267, d
4.0, 33.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, -0.14285714285714285, -0.14285714285714285, 0.0, -1.0, 4530.247856131697, 181.20991424526787, 1.0, 1.0, 0.0, 0.0, -0.14285714285714285, 0.0, 2.0, 1.0, 4801.681714223219, 228.65151020110568, d
36.0, 33.0, 0.1875, 0.125, 0.6875, 0.1875, 0.125, 0.3333333333333333, 0.5, 0.5, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 5257.0687821499305, 262.8534391074965, 0.3333333333333333, 0.5, 0.5, 0.0, -0.23076923076923078, -0.5, 1.0, 1.0, 4801.681714223219, 228.65151020110568, e
35.0, 33.0, 0.08333333333333333, 0.16666666666666666, 0.75, 0.0, 0.25, 0.375, 0.375, 0.5, 0.125, 0.11627906976744186, 0.30434782608695654, 1.0, 4.0, 4723.802600531603, 205.38272176224362, 0.4375, 0.25, 0.375, 0.375, 0.16279069767441862, 0.2, 1.125, -2.0, 4801.681714223219, 228.65151020110568, v
173.0, 33.0, 0.25, 0.25, 0.5, 0.5, 0.0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.32075471698113206, -0.21739130434782608, 0.0, -4.0, 4465.170788526372, 165.37669587134712, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.2, 1.1666666666666667, 0.0, 4801.681714223219, 228.65151020110568, d
39.0, 33.0, 0.28125, 0.125, 0.59375, 0.25, 0.15625, 0.36, 0.46153846153846156, 0.3076923076923077, 0.23076923076923078, 0.034482758620689655, -0.034482758620689655, 1.0, 2.0, 4458.160144241021, 165.1170423792971, 0.44, 0.25, 0.25, 0.5, 0.21875, 0.25, 1.12, -2.0, 4801.681714223219, 228.65151020110568, v
5.0, 33.0, 0.14285714285714285, 0.07142857142857142, 0.7857142857142857, 0.07142857142857142, 0.14285714285714285, 0.2413793103448276, 0.3333333333333333, 0.4666666666666667, 0.2, 0.18181818181818182, 0.125, 0.0, -2.0, 4871.178535834524, 187.35302060902015, 0.41379310344827586, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.17647058823529413, 0.2, 1.103448275862069, -1.0, 4801.681714223219, 228.65151020110568, d
7.0, 33.0, 0.3055555555555556, 0.2222222222222222, 0.4722222222222222, 0.2222222222222222, 0.3055555555555556, 0.45161290322580644, 0.5625, 0.3125, 0.125, 0.0379746835443038, 0.17073170731707318, 1.0, 1.0, 4205.624544657835, 155.76387202436425, 0.41935483870967744, 0.26666666666666666, 0.26666666666666666, 0.4666666666666667, 0.2, 0.2222222222222222, 1.096774193548387, 0.0, 4801.681714223219, 228.65151020110568, v
2.0, 4.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.7777777777777778, 1.0, 1.0, -2.0, 5254.020675938909, 202.07771830534267, 0.0, 0.0, 0.0, 1.0, 0.25, -0.2, 0.0, 3.0, 4530.247856131697, 181.20991424526787, v
1.0, 4.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 0.6666666666666666, 0.3333333333333333, 0.0, 0.043478260869565216, 0.2857142857142857, 1.0, 2.0, 5808.013979792188, 215.11162888119216, 0.16666666666666666, 0.0, 0.3333333333333333, 0.6666666666666666, 0.21739130434782608, -0.09090909090909091, 0.5, -2.0, 4530.247856131697, 181.20991424526787, e
34.0, 4.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.375, 0.25, 0.75, 0.0, -0.07692307692307693, 0.3333333333333333, 1.0, 1.0, 4617.880909698582, 171.0326262851327, 0.25, 0.0, 0.25, 0.75, 0.35714285714285715, 0.2, 0.625, 0.0, 4530.247856131697, 181.20991424526787, v
7.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5555555555555556, 0.6, 0.2, 0.2, -0.0625, 0.05263157894736842, 1.0, 2.0, 4205.624544657835, 155.76387202436425, 0.2222222222222222, 0.0, 0.2, 0.8, 0.3333333333333333, 0.2, 0.5555555555555556, 0.0, 4530.247856131697, 181.20991424526787, v
36.0, 4.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.45454545454545453, 0.8333333333333334, 0.16666666666666666, 0.0, 0.6666666666666666, 0.7142857142857143, 1.0, 1.0, 5257.0687821499305, 262.8534391074965, 0.18181818181818182, 0.0, 0.16666666666666666, 0.8333333333333334, 0.35135135135135137, 0.17647058823529413, 0.5454545454545454, -2.0, 4530.247856131697, 181.20991424526787, v
33.0, 4.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 0.6363636363636364, 0.18181818181818182, 0.18181818181818182, 0.14285714285714285, 0.25, 1.0, 2.0, 4801.681714223219, 228.65151020110568, 0.25, 0.0, 0.2727272727272727, 0.7272727272727273, 0.3870967741935484, 0.2903225806451613, 0.7, 1.0, 4530.247856131697, 181.20991424526787, v
35.0, 4.0, 0.25, 0.25, 0.5, 0.0, 0.5, 0.4166666666666667, 0.4166666666666667, 0.5, 0.08333333333333333, 0.13432835820895522, 0.2777777777777778, 1.0, 2.0, 4723.802600531603, 205.38272176224362, 0.20833333333333334, 0.0, 0.3076923076923077, 0.6923076923076923, 0.3055555555555556, 0.17647058823529413, 0.6666666666666666, -3.0, 4530.247856131697, 181.20991424526787, e
173.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.07692307692307693, 0.15384615384615385, 0.3076923076923077, 0.5384615384615384, 0.23529411764705882, -0.3103448275862069, 0.0, -3.0, 4465.170788526372, 165.37669587134712, 0.19230769230769232, 0.0, 0.35714285714285715, 0.6428571428571429, 0.2702702702702703, 0.1111111111111111, 0.6538461538461539, -3.0, 4530.247856131697, 181.20991424526787, e
5.0, 39.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.25, 0.5, 0.5, 0.0, 0.4, 0.3333333333333333, 0.0, 0.0, 4871.178535834524, 187.35302060902015, 0.5, 0.0, 1.0, 0.0, 0.3333333333333333, 0.5, 1.5, -1.0, 4458.160144241021, 165.1170423792971, e
33.0, 39.0, 0.28125, 0.125, 0.59375, 0.15625, 0.25, 0.5, 0.6666666666666666, 0.0, 0.3333333333333333, 0.1, 0.25, 1.0, 0.0, 4801.681714223219, 228.65151020110568, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.42857142857142855, 0.5, 1.1666666666666667, 0.0, 4458.160144241021, 165.1170423792971, v
35.0, 39.0, 0.25, 0.375, 0.375, 0.25, 0.375, 0.2, 0.2, 0.6, 0.2, 0.0, 0.0, 0.0, 0.0, 4723.802600531603, 205.38272176224362, 0.3, 0.0, 0.8, 0.2, 0.15789473684210525, 0.2, 1.1, -1.0, 4458.160144241021, 165.1170423792971, e
173.0, 39.0, 0.25, 0.5, 0.25, 0.0, 0.75, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.5135135135135135, 0.125, 0.0, -1.0, 4465.170788526372, 165.37669587134712, 0.25, 0.0, 0.8333333333333334, 0.16666666666666666, -0.07142857142857142, -0.17647058823529413, 1.0, -2.0, 4458.160144241021, 165.1170423792971, e
4.0, 39.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.21428571428571427, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.30612244897959184, 0.12, 0.0, -2.0, 4530.247856131697, 181.20991424526787, 0.2857142857142857, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, -0.11764705882352941, -0.15789473684210525, 1.0714285714285714, 0.0, 4458.160144241021, 165.1170423792971, d
36.0, 39.0, 0.3055555555555556, 0.25, 0.4444444444444444, 0.2777777777777778, 0.2777777777777778, 0.4375, 0.75, 0.125, 0.125, 0.37142857142857144, 0.5555555555555556, 1.0, 1.0, 5257.0687821499305, 262.8534391074965, 0.3125, 0.25, 0.625, 0.125, -0.1891891891891892, -0.23809523809523808, 1.0625, 1.0, 4458.160144241021, 165.1170423792971, d
2.0, 39.0, 0.175, 0.25, 0.575, 0.25, 0.175, 0.6428571428571429, 0.8571428571428571, 0.14285714285714285, 0.0, 0.24675324675324675, 0.65, 1.0, 3.0, 5254.020675938909, 202.07771830534267, 0.32142857142857145, 0.21428571428571427, 0.35714285714285715, 0.42857142857142855, 0.1076923076923077, -0.03225806451612903, 1.0, 0.0, 4458.160144241021, 165.1170423792971, v
1.0, 39.0, 0.375, 0.175, 0.45, 0.325, 0.225, 0.6333333333333333, 0.8, 0.2, 0.0, 0.16, 0.5769230769230769, 1.0, 3.0, 5808.013979792188, 215.11162888119216, 0.3, 0.2, 0.3333333333333333, 0.4666666666666667, 0.11428571428571428, -0.02857142857142857, 0.9666666666666667, -3.0, 4458.160144241021, 165.1170423792971, v
36.0, 5.0, 0.4, 0.1, 0.5, 0.3, 0.2, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 5257.0687821499305, 262.8534391074965, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 4871.178535834524, 187.35302060902015, v
33.0, 5.0, 0.14285714285714285, 0.07142857142857142, 0.7857142857142857, 0.14285714285714285, 0.07142857142857142, 0.5, 0.8, 0.0, 0.2, 0.13333333333333333, 0.2857142857142857, 1.0, 3.0, 4801.681714223219, 228.65151020110568, 0.2, 0.0, 0.4, 0.6, 0.23076923076923078, 0.25, 0.8, -1.0, 4871.178535834524, 187.35302060902015, v
35.0, 5.0, 0.25, 0.0, 0.75, 0.15, 0.1, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.07692307692307693, 0.2, 1.0, 2.0, 4723.802600531603, 205.38272176224362, 0.35714285714285715, 0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.3333333333333333, 0.45454545454545453, 1.0, 1.0, 4871.178535834524, 187.35302060902015, v
173.0, 5.0, 0.75, 0.0, 0.25, 0.5, 0.25, 0.125, 0.25, 0.375, 0.375, 0.3877551020408163, -0.14285714285714285, 0.0, -4.0, 4465.170788526372, 165.37669587134712, 0.375, 0.25, 0.25, 0.5, 0.2, 0.29411764705882354, 1.0625, 2.0, 4871.178535834524, 187.35302060902015, d
4.0, 5.0, 0.5, 0.0, 0.5, 0.25, 0.25, 0.2777777777777778, 0.5555555555555556, 0.1111111111111111, 0.3333333333333333, 0.40350877192982454, 0.2903225806451613, 0.0, 0.0, 4530.247856131697, 181.20991424526787, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.2, 0.23809523809523808, 1.0, -1.0, 4871.178535834524, 187.35302060902015, v
39.0, 5.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.30434782608695654, 0.4166666666666667, 0.3333333333333333, 0.25, 0.037037037037037035, -0.07692307692307693, 1.0, 0.0, 4458.160144241021, 165.1170423792971, 0.30434782608695654, 0.18181818181818182, 0.2727272727272727, 0.5454545454545454, 0.21428571428571427, 0.2, 0.9565217391304348, -1.0, 4871.178535834524, 187.35302060902015, v
